row ID,row m/z,row retention time,20220513_PMA_DBGI_01_04_001.mzML Peak area,20220513_PMA_DBGI_01_04_002.mzML Peak area,20220513_PMA_DBGI_01_04_004.mzML Peak area,20220513_PMA_DBGI_01_04_007.mzML Peak area,20220513_PMA_DBGI_01_04_012.mzML Peak area,20220513_PMA_DBGI_01_04_013.mzML Peak area,20220513_PMA_DBGI_01_04_016.mzML Peak area,20220513_PMA_DBGI_01_04_018.mzML Peak area,20220513_PMA_DBGI_01_04_019.mzML Peak area,20220513_PMA_DBGI_01_04_021.mzML Peak area,20220513_PMA_DBGI_01_04_023.mzML Peak area,20220513_PMA_DBGI_01_04_024.mzML Peak area,20220513_PMA_DBGI_01_04_025.mzML Peak area,20220513_PMA_DBGI_01_04_026.mzML Peak area,20220513_PMA_DBGI_01_04_027.mzML Peak area,20220513_PMA_DBGI_01_04_028.mzML Peak area,20220513_PMA_DBGI_01_04_029.mzML Peak area,20220513_PMA_DBGI_01_04_035.mzML Peak area,20220513_PMA_DBGI_01_04_036.mzML Peak area,20220513_PMA_DBGI_01_04_037.mzML Peak area,20220513_PMA_DBGI_01_04_038.mzML Peak area,20220513_PMA_DBGI_01_04_040.mzML Peak area,20220513_PMA_DBGI_01_04_044.mzML Peak area,20220513_PMA_DBGI_01_04_045.mzML Peak area,20220513_PMA_DBGI_01_04_048.mzML Peak area,20220513_PMA_DBGI_01_04_049.mzML Peak area,20220513_PMA_DBGI_01_04_053.mzML Peak area,20220513_PMA_DBGI_01_04_054.mzML Peak area,20220513_PMA_DBGI_01_04_056.mzML Peak area,20220513_PMA_DBGI_01_04_059.mzML Peak area,20220513_PMA_DBGI_01_04_060.mzML Peak area,20220513_PMA_DBGI_01_04_062.mzML Peak area,20220513_PMA_DBGI_01_04_074.mzML Peak area,20220513_PMA_DBGI_01_04_076.mzML Peak area,20220513_PMA_DBGI_01_04_077.mzML Peak area,20220513_PMA_DBGI_01_04_078.mzML Peak area,20220513_PMA_DBGI_01_04_079.mzML Peak area,20220513_PMA_DBGI_01_04_087.mzML Peak area,20220513_PMA_DBGI_01_11_001.mzML Peak area,20220513_PMA_DBGI_01_11_002.mzML Peak area,20220513_PMA_DBGI_01_11_003.mzML Peak area,20220513_PMA_DBGI_01_11_004.mzML Peak area,20220513_PMA_DBGI_01_11_005.mzML Peak area,20220513_PMA_DBGI_01_11_006.mzML Peak area,20220513_PMA_DBGI_01_11_007.mzML Peak area,20220513_PMA_DBGI_01_11_008.mzML Peak area,20220513_PMA_DBGI_01_11_009.mzML Peak area,20220513_PMA_DBGI_01_11_010.mzML Peak area,20220513_PMA_DBGI_01_11_011.mzML Peak area,20220513_PMA_DBGI_01_11_012.mzML Peak area,20220513_PMA_DBGI_01_11_013.mzML Peak area,20220513_PMA_DBGI_01_11_014.mzML Peak area,20220513_PMA_DBGI_01_11_015.mzML Peak area,20220513_PMA_DBGI_01_11_016.mzML Peak area,20220513_PMA_DBGI_01_11_017.mzML Peak area,20220513_PMA_DBGI_01_11_018.mzML Peak area,20220513_PMA_DBGI_01_11_019.mzML Peak area,20220513_PMA_DBGI_01_11_020.mzML Peak area,20220513_PMA_DBGI_01_11_021.mzML Peak area,20220513_PMA_DBGI_01_11_022.mzML Peak area,20220513_PMA_DBGI_01_11_023.mzML Peak area,20220513_PMA_DBGI_01_11_024.mzML Peak area,20220513_PMA_DBGI_01_11_025.mzML Peak area,20220513_PMA_DBGI_01_11_026.mzML Peak area,20220513_PMA_DBGI_01_11_027.mzML Peak area,20220513_PMA_DBGI_01_11_028.mzML Peak area,20220513_PMA_DBGI_01_11_029.mzML Peak area,20220513_PMA_DBGI_01_11_030.mzML Peak area,20220513_PMA_DBGI_01_11_031.mzML Peak area,20220513_PMA_DBGI_01_11_032.mzML Peak area,20220513_PMA_DBGI_01_11_033.mzML Peak area,20220513_PMA_DBGI_01_11_034.mzML Peak area,20220513_PMA_DBGI_01_11_035.mzML Peak area,20220513_PMA_DBGI_01_11_036.mzML Peak area,20220513_PMA_DBGI_01_11_037.mzML Peak area,20220513_PMA_DBGI_01_11_038.mzML Peak area,20220513_PMA_DBGI_01_11_039.mzML Peak area,20220513_PMA_DBGI_01_11_040.mzML Peak area,20220513_PMA_DBGI_01_11_Ctrl01.mzML Peak area,20220513_PMA_DBGI_01_11_Ctrl01_20220514021041.mzML Peak area,20220513_PMA_DBGI_01_11_Ctrl02.mzML Peak area,20220513_PMA_DBGI_01_11_Ctrl02_20220514022633.mzML Peak area,20220513_PMA_DBGI_01_11_Ctrl03.mzML Peak area,20220513_PMA_DBGI_01_11_Ctrl03_20220514024225.mzML Peak area,
12,207.06515248616537,2.1581467999999995,1.111599540042812E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1860827358815216E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.264161115219535E8,0,0,0,0,0,0,
13,151.0352014394907,0.5191931594871793,2.1270712317645487E8,2.2109048878297067E8,2.0169661969265927E7,9.610926127619867E7,1.0636783514000435E8,2.017186331341865E7,6803115.260293088,1.5954808927016786E8,3.792658696172483E7,6.059224939093846E7,1.4114784794642307E7,1.1932709512674788E7,1.1757883139830811E8,9.139602799022341E7,5.5239807764371336E7,5.213893562414301E7,1.1652217527543987E8,3.410478340152125E7,8.39146483951389E7,1.027156111875694E8,1.561746762042355E7,3.961815321158611E8,3.533239141185251E7,4.647866882335901E7,2.0160280044176835E8,5.375505828397471E7,1.3541872396504194E8,1.5594866368712472E7,3.4122324371878214E7,7.109918215820152E7,5.392577267657728E7,2.152421644288955E7,2.7410188836716365E7,2.2474587957539943E8,4.366293748856537E7,4.654405173739292E7,4.962538988984181E7,1.5614700250144523E8,2.700840053197094E8,2.618626957729886E8,8.622020244256647E7,1.228806233747952E8,5.411378760302711E7,2.2581000835041564E7,2.486478917954501E7,8.112851499377023E7,2.0966246334339585E7,5.883750907998621E7,1.9373994194625746E7,7.069099671894163E7,3.39907881353274E7,3.4647436953498594E7,5.191013279045306E7,1.2818117404196748E8,6.130203461420485E7,9.407271188319145E7,9.429329993963759E7,2.06388587168512E7,4.12327157100862E8,3.9618740026273444E7,4.1856868012921676E7,1.9846379618220916E8,1.4435489821689528E8,1.379742843232404E8,5.705970639320825E7,6.93974630274417E7,7.684961866508245E7,9.379629656829491E7,4.285593317767651E7,1.738319524674558E8,1.2595035989652272E7,9.71369060424003E7,3.6195479359345384E7,2.3980397916758623E7,5.2329633420794E7,2.95081326448508E7,1.1616250193223935E8,1.6508619843042752E8,0,0,0,0,0,0,
14,327.0686492919922,1.80962525,2.3819874798852745E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3621120453282765E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,221.18579634574994,0.590223503287671,2.3095340502473596E8,4.74069789377693E8,3.1760748952200633E7,1.0435092043079844E8,1.806598345989675E7,3224996.2278081775,2.0884261255646486E7,2.969677201200767E7,5.280946103933588E7,3.717270033178812E7,2.164595092344342E7,4.744662533192717E7,1.5807585582607183E8,3.2788896716820322E7,2.50453527387991E7,2.295373339415333E8,7748444.198007185,5334062.980199758,5648751.936450412,5.2105643495424616E8,2.781633750601844E7,4.135239792794817E8,1.8971310843836617E8,3.784073065730897E7,2230099.889854687,4.428960277257964E7,3.056149969560398E7,1.3313988970887095E8,4.1076201303910546E7,2.6058263015597407E7,1.6415830057142245E7,7.040106809860963E7,1.3494699883698264E8,4.3305135687579095E7,0,0,0,9.420687875261548E7,3.586645075727205E8,4.835096057935961E8,3.6271799627284676E7,2.2116325613262427E8,9542160.179296806,7499822.8248213325,3.971155468929963E7,4.451748845027379E7,1.5134179985394827E8,5.220915580894473E7,2.0445866390182424E7,1.8246515571182483E8,6.236447024197842E7,3.709931027964222E7,4.6617532081907547E8,5861706.1695770435,5.967886397120335E7,4.308790661609504E7,6.124497732478781E8,3.2214106638347555E7,3.229509116148415E8,2.8102380623639196E8,3.068618053270923E7,4603015.126451195,6.735761176102513E7,2.2760071291459867E8,1.4477457789870745E8,4.6905351409626804E7,4.245732004360584E7,1.130713917095648E7,3.30432616671197E8,7.648506075245978E7,1.045868988165539E8,7.212982455270438E7,4179223.28098748,0,0,2.882092616821314E7,4.663716104359552E7,1.611946840805618E7,0,0,0,0,0,0,
16,156.04197291838818,0.5833067026923074,2.1526566888084397E8,3.861268223184126E8,8.490736814296985E7,1.0535820145976336E8,4.8042158254338E7,8.105020513539965E7,1.1929568874901988E8,2.5249330065954816E7,4.3307433698690385E7,1.6385027739989778E8,1.3774161236098137E8,1.5295135143426672E8,2.9327148557682675E8,2.3857255176777032E8,8.133983147315592E7,3.9541959402152604E8,1.8056949023097567E7,7.18716217032573E7,4.934677164721228E7,3.2893332812769514E8,7.944937265011305E7,2.2231736126919597E8,2.728936818002649E8,2.233591107468272E7,1.0152436174357159E7,2.637266906271434E8,9.51699313345782E7,2.217388227854566E8,1.3330367419035238E8,2.6955070025880533E8,2.5671871756262246E8,2.0196647222300458E8,1.6324754956097466E8,2.5238845517808303E8,2.719808348795576E7,2.080370813260122E7,1.961318503946221E7,6.892520255090031E7,1.1623641019984473E8,5.304663411382304E8,1.0531169763445948E8,1.7240901069612134E8,5.5105533122984074E7,2.499891625036581E8,1.1120696930627726E8,2.415872130228585E7,2.2666184616061008E8,3.062621004633876E8,1.8070476837460446E8,2.742651048290576E8,2.3079609248685464E8,6.537121842066985E7,5.3496636891691965E8,2.0560611227071196E7,1.3698145037291852E8,2.7548455030383255E7,8.272092133269153E8,6.4271771232331604E7,1.719479480485233E8,4.0577106750285894E8,3.884757616249792E7,8398564.626964241,3.2757168477498734E8,2.4440831500184834E8,3.944403917560859E8,1.646176747796384E8,1.825559846943381E8,1.9585577065612578E8,1.5635374484193307E8,3.8914657831716615E8,2.17526655952618E8,4.315272421670418E7,2.445918854319705E7,2.4609296608048722E7,4.066021470969652E7,1.4616766081330714E8,5.450401981423385E7,9.73634109762015E7,0,0,0,0,0,0,
17,133.06074232621626,0.605714656909091,3.361863141468743E8,6937170.55291134,0,3066988.0893842336,0,0,2.6003756548871454E7,3.2958550280908346E8,2444091.118766009,0,0,0,0,0,0,3528832.94952028,3.875352225009754E7,0,2844586.7465255638,5875493.799934804,4320847.490761406,1.1266754237518186E7,0,3.0720425483611244E8,4209565.979904825,0,0,0,1.4584397820384145E8,0,5.1539173553355485E7,0,7.638529744524693E7,1.3329064138665374E7,3629676.381176288,5901876.364615502,0,7014679.633337218,7.184964544648676E8,1.2322236791716555E8,4.151563181238158E8,7.725833255055979E7,9754469.131832367,0,1.852732306543723E8,1.120731796832339E9,4.5551026874494664E7,8910170.857787607,7.493500819786772E7,0,3448261.737526948,2.3104246795361936E8,7.358250859050268E7,3.0024264245654434E7,5.4208782695782505E7,4.4966716432444625E7,7.698033192673077E7,0,1.4509274669571608E8,0,3.899501795587292E7,2.1917175056751993E8,4483037.121752796,5.199416432927154E7,2.4344801086751413E8,0,1.8602903679661192E7,2.5515973575748852E8,2.0444594791905153E8,2.467707379881312E7,4.105189953185567E7,2.0290708496918317E7,0,2.0732090736494195E7,1.939000176618711E7,1.0212467857383579E8,7.962054749787062E7,9235830.874375701,0,0,0,0,0,0,
18,241.99961116396148,0.5231775643103448,1.203564491212694E8,1.3110955278341734E8,0,4.3309056139514245E7,5.20587793177054E7,0,0,9.249510664200391E7,9688217.497670973,1.8997347998344906E7,0,0,5.8309380532585114E7,3.605497627305328E7,2.10269970640344E7,0,3.752497475166613E7,7941407.898504668,3.383504553342484E7,3.778116908563711E7,0,3.072410694625409E8,9113381.00218011,1.4758162132382289E7,1.0459929922774477E8,0,7.3891423194555E7,0,0,2.442941557780711E7,1.6563159824860565E7,4121674.4380828887,0,1.6719201639890906E8,9052829.096642256,0,0,8.838679834501155E7,1.4979177306170863E8,1.6074805424788067E8,3.158061527141844E7,6.932047511040725E7,1.7770063532359008E7,0,0,2.530984052611291E7,3763665.9718297906,2.077850807967676E7,3068348.0958993738,2.6209916258826613E7,8267786.3317126455,0,1.697995901856973E7,4.536294803204471E7,1.96456329556785E7,4.133288072529459E7,3.988823977448151E7,0,3.1172649648311144E8,1.1035321171786755E7,9940039.14699107,9.379563089506987E7,8.639771889478585E7,7.291445659463641E7,1.756129719895343E7,2.1317313170327436E7,3.0556562131689128E7,3.470048391631141E7,1.2760747600003537E7,1.197697687715011E8,0,3.131356650515509E7,0,0,1.145015934703923E7,6527280.271543685,5.083854480991858E7,8.043040026600447E7,0,0,0,0,0,0,
19,177.03926882536516,0.6739258217391303,3.562107095507102E8,0,7.484623263058662E7,0,0,1.543582454619465E7,0,6.807497756247488E7,0,2285774.6537126424,7.791403972950289E7,1.766536490366149E7,0,1.1430115804410893E7,0,4.0350267228549935E7,9071619.834016982,0,3.6545899245889586E8,8449305.392369097,0,0,6617763.728602523,0,9120747.920917196,0,0,0,0,3.1419225380986143E7,0,0,7692078.671985871,0,0,0,0,0,0,0,0,0,0,1.9901583747202143E7,0,0,0,4275263.154029056,0,0,0,0,9611785.10102023,0,0,0,0,2.6890547226270348E7,0,0,0,0,8902156.75924086,7169942.895728417,0,0,7824865.876775945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,249.04573392868042,0.5567709532812499,1.591921956607626E8,4.533356211361647E7,5371453.334255683,5.088699304993916E7,3.359398805975412E7,1.5948351085127197E7,0,6.373171674876036E7,1.903830127119039E7,3.3830626395764634E7,8494564.312987683,8824730.557069335,5.4404177702451594E7,7.188268813893387E7,7373089.39057649,1.8349809566268396E7,1.996797937997706E7,3.023534463112017E7,6.448262768686417E7,5.4037898804881155E7,7874636.068758551,5.89766208401214E7,2.2515153263942197E7,0,1.4914550022576845E8,2.409050651249015E7,8.655095575630884E7,1.1849224029810987E7,0,3931485.432127368,0,8766527.501030365,1.4385670693408038E7,9.741205450419469E7,3.036124887721295E7,3.243189541844866E7,2.622636838108086E7,6.520786266508264E7,1.382544453980471E8,3.9490976060382135E7,2.0750398310336474E7,2.264082226554257E7,1.9440579294564463E7,1.7025013349289257E7,0,3.244365282975113E7,0,1.6396137852955379E7,1.2039308221627122E7,3.795561396750005E7,1.1612657643987395E7,0,1.5433363977617824E7,1.7849993542518005E7,1.812890082691243E7,1.70028392915758E7,1.1555725832446307E7,5694176.817625575,2.1089227646826E7,2.412164205128897E7,0,9.292902270927277E7,3.1005269015481155E7,8.140251270467238E7,2.9219849493217766E7,1.2634974333818687E7,0,0,0,1.6612942386100974E7,0,1.7513713272680495E7,1.3385566075269489E7,0,0,1.4309653529900704E7,6.3575789374627255E7,2.3532582154639266E7,0,0,0,0,0,0,
21,607.2916246301987,10.362096632352943,8.562576277759138E7,3.555549068687169E8,7.227920151614194E7,1.9552358157521423E7,8.422478271677706E7,3.4243079870479876E8,3.496935182904762E7,6.619243432450717E7,2.4084903763429265E7,7.213649246695758E8,0,1.2260124436728414E7,2.4274507571181005E8,7.346047072964023E7,0,0,0,2.9904315481090512E7,3790106.6905331933,9.603536117056254E7,1.0436503769962583E7,2.8912492355448473E7,1.6200657755729709E7,2.6605014199664664E8,4.965163377494258E8,8.917325407361338E7,1.4544451675145072E8,0,0,1.0523662008460186E7,8.869439868310463E7,5.263189753350439E7,1.3096294418370217E7,1.6950069933258575E8,4.2806410893166296E7,4.825705961755073E7,1.3927010610779708E7,8.518894342961031E7,1.4173504033397192E8,5.946491780609516E8,7654631.127120194,4.2919572632780954E7,5.687435195337033E7,2.3771107693855467E8,2.9779075848464876E7,3.213746886028428E7,0,1.7183449846020815E9,4.36945189320459E7,1.4924769134980777E8,6849447.687777151,0,1.6925637660840087E7,0,5137188.192941311,1.306786149140261E8,7.675689902551499E7,4251524.284856217,1.0883457443516303E7,8.65704948233493E7,3.733447345410746E7,1.4496976931782975E9,1.0251679521585698E9,4.605096507087791E7,4530621.545310088,0,1.0120533242524372E8,5.105853168313906E7,5.2318638082156934E7,2.575010878023467E8,3796507.785719917,3.1377978242185753E7,2.1928568339363426E8,1.6636263501675207E7,1.436853380316585E8,1.2734485349338974E8,4.9224857938407384E7,3379921.2566230414,0,0,0,0,0,0,
22,343.04283142089844,1.80962525,1.3743328890057606E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4032347231655797E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,273.08161292442907,0.6039658098461539,1.644835290736995E8,7292639.546181858,8806244.457208589,5985968.36078507,6.022439202867341E7,4.0802827786632866E7,8357073.1196591575,1.0517169701595819E8,1.283631275761504E7,2.066560154530514E7,1.2262847276668351E7,5719297.16041194,1.0168954383988716E8,1.9438688845073092E8,1.8367010784164257E7,3.355968058160183E7,4.281139499685335E7,2.100841409686671E7,6.2743550573275305E7,5.683393409088567E7,0,2.155274586651232E7,4.635602657986345E7,0,3.099555088807766E8,6292468.721068689,1.2785662939725003E8,2.0632578813104276E7,0,0,6638740.16487146,2347411.2659075637,2.6621947190095354E7,2.1519063375778195E8,6.075225535906162E7,8210802.887600194,5.74790316805242E7,1.2957050682204697E8,7.802896600866942E7,1.3551694933339577E7,3.839299593442695E7,9161428.220295653,3.881362113117003E7,4.1645207912187696E7,5871507.337818886,3.8208026070185214E7,0,2.5940671372292865E7,2.3420796377695963E7,6.150819177589363E7,2.1124403534641124E7,4200014.588658449,2.717950121561907E7,4.417680482845733E7,1.4266440117516603E7,7950103.403465684,1.1102611158984043E7,0,8262127.432344578,4.447801372491287E7,0,9.32424859266459E7,4.101495411339686E7,1.2759038321806732E8,6.056782759347771E7,1.4923590402880348E7,0,4981309.139669081,0,3.997018634756849E7,0,0,1.2608598727568075E7,0,0,2.6068072493475396E7,8.925332879647198E7,2.19129174839147E7,0,0,0,0,0,0,
24,593.2759457150021,9.672799717567564,6.776371123014039E7,3.806901641503693E8,2.3278363904082623E8,6.644032138718659E8,1.974377632535011E7,2.345028270205151E7,1.0834474933647962E9,3.185581497159374E8,1.601045145757801E8,6.976776960530499E8,9968674.78556519,1.105901721453206E8,1.0221665909666175E7,4.912277371227966E8,5800375.183096849,8206829.0313717155,9588087.33864625,1.0058371670256191E8,6.233011008024061E7,6.0967885578541614E7,1748797.0376161917,8842661.118412139,8804310.080567084,2.2858408597305366E8,2.1791015552894747E8,1.3139113285664452E7,1.0251813096214369E8,6.4803092872105196E7,0,2.676127348189726E7,1.2419640510911967E8,1.602213019529876E8,3666834.849960446,3.802075873566819E7,1.5883218844834283E7,4101335.1122424793,0,1.9187137326105288E8,8.004674595341063E7,1.4895298784333E8,1.901557492216491E7,9.201782489899312E7,8185236.889410887,7.778122874409805E7,1.9422214069432274E7,5.861850731953403E7,2.395369629713383E7,1.9503240346040365E8,2.039905801218453E7,8834302.103210915,7.183921241487919E7,2.6199121953429867E7,9.48355416661645E7,6962086.082444781,2.0470187605658658E7,6.366555633893621E8,1.5395368742685847E7,8786482.989385908,1.0564695587532952E7,3.504651518011407E7,8.376345440339999E7,3.906808562583278E8,8.36474337289509E7,2.539742347747088E7,1.5164861641877526E8,0,7.40560656732523E7,8.404291446429473E7,3.97488519662948E7,5.878223014142635E7,5.136301932297017E7,5.287864222601901E7,9.457618891499878E7,0,3.180447610032881E7,4.908356016409208E7,3.0516079086253766E7,2.3890046795413706E7,0,0,0,0,0,0,
25,353.2687551325018,8.525158418181816,7.122437248367785E7,1.82155258612445E7,7342042.940328937,7.722733727236031E7,2.06204987847892E7,1151722.657321883,1.4116994738160738E8,2.7281117625660914E8,9774793.13278142,1.1507195030453416E7,875310.2966397906,2157323.0243433346,0,1.513435865678106E7,4457312.219084209,0,2.2369859593489032E7,3.3124364740020342E7,2273111.896919109,4614145.788794668,0,3540747.827694745,0,3057539.69503276,4.818692041651584E7,0,2.1881505768745247E7,3273634.7165304483,0,0,0,8438379.748976674,3114877.2458236795,3856026.9689715365,0,0,0,1.228847231589724E7,6.0337812977013834E7,4.6286532836199425E7,2.4392416803377092E7,1.0127408963422063E8,2.4595933567306206E7,2.5150878197928965E7,1573793.1466659107,6.3954630246509336E7,2458797.7733736797,3.3877602475671303E8,8235130.237638476,1.0995829435049076E7,1.346310397030207E7,4.055114070495711E7,5.290351663300671E7,3.1248407068603758E7,3.0331231736021694E7,5.941218390176274E7,1.7623843617419764E7,2.430805379845294E7,2.2338762943180945E7,2.0047872073262393E7,2.2691383020718932E7,1.9179275153209853E8,1.4197176985562315E7,7377918.572363073,4.2743031632491015E7,1101520.6851618905,1.3081753891985213E7,1.5989622545019165E7,9.005154237436226E7,4.02219104495157E7,4735981.105264622,3.525277099927845E7,2.469912553741444E7,0,2370598.1125998907,1.0430275065420274E7,3.1282882913485836E7,1.8243499469044726E7,0,0,0,0,0,0,
26,631.1482238769531,1.80962525,1.0585959077528253E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.842781789098422E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,192.05515257517496,0.5917033345833332,1.6313256562890607E8,1.9926654661590103E7,1.6503261717365583E7,4.283498623700681E7,5.007915905190643E7,3.0051343207419783E7,0,6.829605264347145E7,1.3714370579692796E7,3.390440979033353E7,8140535.192134068,9366863.017217828,6.684559015464312E7,1.0813334693019432E8,1.1538026531982968E7,3.904309809054531E7,6.621327347476235E7,7.517173218173622E7,6.478762593907243E7,5.0353960206221186E7,6758143.918179786,6.630083469326477E7,2.9956472622314196E7,5729125.422476083,1.8096015095078766E8,2.712672737638471E7,1.1970109512002017E8,2.1492290306231465E7,3.242057590450881E7,2724477.9937601043,9156578.564418275,6807653.698291424,2.0427293594713636E7,9.091401066464694E7,4.399958978375392E7,3.300667202347013E7,4.080546918905872E7,1.0870179363503055E8,1.2808708099102335E8,4.222545758426413E7,7.656499855781704E7,1.9560493536129437E7,4.6922302949065834E7,3.6593122762317695E7,7972051.711117215,5.447913048471179E7,0,2.379585672081695E7,1.8626108957990933E7,5.845443358455174E7,1.1191138458564153E7,9702467.125868611,2.5491628773891877E7,8.054614414691982E7,2.2228965556974303E7,1.1780797299443407E7,1.383406150092574E7,5322356.835520499,8.09758567999283E7,3.025789655832947E7,1.451718657477907E7,1.815424926347915E8,3.487967501356091E7,8.507527288676432E7,5.230098613491039E7,4.2193125391289175E7,0,3.021223459748873E7,0,6.188405298764614E7,0,5255183.040218845,1.6042663113723274E7,0,1.6137225966801524E7,1.722421487936165E7,9.742890826715037E7,4.568516997668708E7,0,0,0,0,0,0,
28,353.268701171875,6.972128072307694,5.137966456075342E7,1.252631040226593E7,0,1.8670488802619595E7,2.3934639188966587E7,2.1490246226843823E7,2.776577543006404E7,5.5955056183179274E7,4372477.891396893,1.0920067714863356E7,0,1308863.658353239,1173156.7292281853,7516067.56924823,1702558.1161565084,0,2453713.041315178,2649782.4046754222,0,1.4428069944901148E7,0,1.3646125651476728E7,5285546.482174864,1.5566717364677282E7,5.283695417546715E7,1606867.8538278835,1.0864003167123191E7,0,0,1.5047409233946579E7,7072788.265666405,2393697.100895106,1.1783962830969704E7,4215609.675929666,2731068.7906965395,1235054.0688455743,0,1.03385529891455E7,3.1248082244387586E7,6127284.63314969,9249840.271973552,1.690619432761499E7,3656019.7558066845,2.56848739054933E7,0,3.222265247894308E7,6210720.424762596,6.275406207665378E7,3366833.635321082,6075971.156149059,5246715.239878505,1.194854793229807E7,2.411548927641733E7,0,3028516.076644074,5866547.445381452,3995211.86955221,4976013.473651685,7974598.92204882,4882005.526127618,8383463.59875292,1.8007001267039457E8,2.7050842147068053E7,4381973.980456029,8977346.795312261,0,1.5448251773684934E7,1.3939650997580586E7,3103811.0682270103,1.4986323919733988E7,0,3185923.1376987956,6814081.395230404,0,820682.6250378797,3011497.9136002692,8240826.097810228,8940391.27799791,0,0,0,0,0,0,
29,132.1019419715518,1.1813772833333336,1.915174784398167E8,1.9861740646449935E7,4.325185027877308E7,2.923649281870089E8,3.711832827609806E7,7620822.561323158,2.9391437785082936E8,5.2223779595154864E8,2.5972689994858602E8,1.0587260021990682E8,6234698.01318825,9774823.483430255,8686250.159887776,2.2698343592085466E7,4.995262364556636E7,1.6119831122056507E7,6.594086345886972E7,1.5855006181725193E7,1.7284664859719452E8,0,3.1962369858142406E8,0,0,3.3101272879688278E7,2.6058141279601252E8,5.465106267319954E7,2.150804573759137E7,1.2705809180187372E7,2.798526403952832E7,0,7175896.626514878,4.427254090928138E7,5.445679299805144E7,0,2.34769955061426E8,1.7401426663114467E8,1.9805426446390152E7,2.7521341503383245E7,0,0,0,0,0,0,0,0,0,6910565.937329444,0,1.4891879722786142E7,0,0,0,0,0,0,0,0,0,0,1.7225930576787567E8,0,1.5919504846208055E7,0,0,6875930.257003123,0,1.991081193773139E7,0,0,1.7797885330743372E7,0,0,7.417564630068363E7,0,0,2.797842885915192E8,0,0,0,0,0,0,0,
30,282.08689138051625,0.5842986118918918,1.0066124690840524E8,0,0,5.078538865181533E7,5381088.927118482,1.8677830980694193E7,0,1.108416721249004E7,5553117.990343424,3.474009321901808E7,5308965.71120763,1.1461498295790931E7,2.934758908458037E7,1.5156176511876318E8,0,0,0,2.4887875421937466E8,9.796874900261807E7,3.080187445707025E7,5971184.075736782,0,1.3161116741887616E7,0,1.3372840237461546E8,3.561135194064722E7,4.290278114290745E7,0,0,0,0,0,0,4.530148697354522E7,6.5054645217059076E7,5.029269431681816E7,2.0598260796876E7,1.1606880238779696E7,1.87367814392301E7,0,0,0,0,1.2037721667325512E7,0,0,0,0,5139201.247876354,1.3282769240648206E7,3708708.34256861,0,0,0,2496496.9499537256,0,0,0,0,1.184003187159009E7,0,7536231.552621108,2419485.156537921,2.763264024362974E7,8743643.59705782,0,0,0,0,0,0,0,0,0,0,3455477.51846488,1.1264298727652533E7,0,0,0,0,0,0,0,
